"teamShortName";"teamName";"city";"position";"firstName";"lastName";"nationality";"overall";"seasonsPlayed";"khlGamesPlayed";"contractType";"2025/2026";"2026/2027";"2027/2028";"2028/2029";"2029/2030";"playerId"
"MMG";"Металлург";"Магнитогорск";"ПНП";"Сергей";"Толчинский";"Россия";"74";"8";"389";"односторонний";"80";"80";"";"";"";"33000000-0000-4000-8000-000000000020"
"MMG";"Металлург";"Магнитогорск";"ЗАЩ";"Артём";"Минулин";"Россия";"73";"7";"313";"односторонний";"41";"";"";"";"";"33000000-0000-4000-8000-000000000010"
"MMG";"Металлург";"Магнитогорск";"ВРТ";"Егор";"Заврагин";"Россия";"73";"3";"55";"односторонний";"13";"13";"";"";"";"goalie-player-egor-zavragin"
"MMG";"Металлург";"Магнитогорск";"ЛНП";"Никита";"Коротков";"Россия";"73";"7";"298";"односторонний";"25";"25";"";"";"";"33000000-0000-4000-8000-000000000008"
"MMG";"Металлург";"Магнитогорск";"ПНП";"Егор";"Коробкин";"Россия";"72";"8";"292";"односторонний";"25";"";"";"";"";"33000000-0000-4000-8000-000000000007"
"MMG";"Металлург";"Магнитогорск";"ЗАЩ";"Макар";"Хабаров";"Россия";"71";"9";"363";"односторонний";"31";"33";"";"";"";"33000000-0000-4000-8000-000000000022"
"MMG";"Металлург";"Магнитогорск";"ЦТР";"Андрей";"Козлов";"Россия";"70";"3";"104";"трехсторонний";"0,5";"0,5";"";"";"";"33000000-0000-4000-8000-000000000006"
"MMG";"Металлург";"Магнитогорск";"ПНП";"Михаил";"Федоров";"Россия";"70";"2";"42";"трехсторонний";"0,5";"";"";"";"";"33000000-0000-4000-8000-000000000021"
"MMG";"Металлург";"Магнитогорск";"ЗАЩ";"Егор";"Зеленов";"Россия";"68";"1";"44";"двухсторонний";"1";"";"";"";"";"ska-player-zelenov"
"MMG";"Металлург";"Магнитогорск";"ЗАЩ";"Александр";"Сиряцкий";"Россия";"67";"3";"30";"трехсторонний";"0,5";"";"";"";"";"33000000-0000-4000-8000-000000000018"
"MMG";"Металлург";"Магнитогорск";"ЗАЩ";"Данила";"Паливко";"Беларусь";"65";"4";"164";"односторонний";"10";"";"";"";"";"33000000-0000-4000-8000-000000000014"
"MMG";"Металлург";"Магнитогорск";"ЦТР";"Игорь";"Нечаев";"Россия";"64";"1";"16";"трехсторонний";"0,5";"";"";"";"";"33000000-0000-4000-8000-000000000012"
"LOK";"Локомотив";"Ярославль";"ВРТ";"Даниил";"Исаев";"Россия";"81";"8";"204";"односторонний";"55";"80";"80";"";"";"goalie-player-daniil-isaev"
"LOK";"Локомотив";"Ярославль";"ПНП";"Александр";"Радулов";"Россия";"80";"12";"635";"односторонний";"39";"60";"";"";"";"lok-player-radulov"
"LOK";"Локомотив";"Ярославль";"ЗАЩ";"Александр";"Елесин";"Россия";"79";"8";"409";"односторонний";"60";"60";"";"";"";"lok-player-yelesin"
"LOK";"Локомотив";"Ярославль";"ЗАЩ";"Мартин";"Гернат";"Словакия";"79";"3";"186";"односторонний";"50";"";"";"";"";"lok-player-gernat"
"LOK";"Локомотив";"Ярославль";"ПНП";"Артур";"Каюмов";"Россия";"78";"10";"469";"односторонний";"70";"70";"";"";"";"lok-player-kayumov"
"LOK";"Локомотив";"Ярославль";"ЗАЩ";"Андрей";"Сергеев";"Россия";"77";"17";"785";"односторонний";"60";"57";"60";"";"";"lok-player-andrei-sergeyev"
"LOK";"Локомотив";"Ярославль";"ЛНП";"Максим";"Березкин";"Россия";"77";"7";"306";"односторонний";"22";"";"";"";"";"lok-player-beryozkin"
"LOK";"Локомотив";"Ярославль";"ЦТР";"Максим";"Шалунов";"Россия";"77";"14";"644";"односторонний";"55";"80";"80";"";"";"lok-player-shalunov"
"LOK";"Локомотив";"Ярославль";"ЗАЩ";"Рушан";"Рафиков";"Россия";"77";"11";"589";"односторонний";"56";"56";"";"";"";"lok-player-rafikov"
"LOK";"Локомотив";"Ярославль";"ЛНП";"Александр";"Полунин";"Россия";"76";"11";"563";"односторонний";"40";"";"";"";"";"lok-player-polunin"
"LOK";"Локомотив";"Ярославль";"ЗАЩ";"Алексей";"Береглазов";"Россия";"76";"13";"643";"односторонний";"52";"65";"";"";"";"lok-player-bereglazov"
"LOK";"Локомотив";"Ярославль";"ЦТР";"Байрон";"Фрэз";"Канада";"76";"2";"127";"односторонний";"26";"";"";"";"";"lok-player-froese"
"LOK";"Локомотив";"Ярославль";"ЦТР";"Георгий";"Иванов";"Россия";"76";"9";"468";"односторонний";"35";"70";"73";"";"";"lok-player-georgi-ivanov"
"LOK";"Локомотив";"Ярославль";"ЛНП";"Джованни";"Фьоре";"Канада";"76";"3";"171";"односторонний";"15";"";"";"";"";"f6a7b8c9-d0e1-4f2a-8b3c-4d5e6f7a8b9e"
"LOK";"Локомотив";"Ярославль";"ЛНП";"Егор";"Сурин";"Россия";"76";"3";"101";"двухсторонний";"40";"60";"";"";"";"lok-player-surin"
"LOK";"Локомотив";"Ярославль";"ЛНП";"Никита";"Кирьянов";"Россия";"76";"3";"156";"двухсторонний";"3";"3";"";"";"";"lok-player-kiryanov"
"LOK";"Локомотив";"Ярославль";"ПНП";"Рихард";"Паник";"Словакия";"76";"2";"67";"односторонний";"45";"";"";"";"";"lok-player-panik"
"LOK";"Локомотив";"Ярославль";"ЗАЩ";"Степан";"Фальковский";"Беларусь";"76";"6";"260";"односторонний";"50";"";"";"";"";"35000000-0000-4000-8000-000000000023"
"LOK";"Локомотив";"Ярославль";"ЦТР";"Денис";"Алексеев";"Россия";"75";"10";"488";"односторонний";"55";"55";"";"";"";"lok-player-denis-alexeyev"
"LOK";"Локомотив";"Ярославль";"ЗАЩ";"Никита";"Черепанов";"Россия";"75";"11";"575";"односторонний";"32";"";"";"";"";"lok-player-cherepanov"
"LOK";"Локомотив";"Ярославль";"ЗАЩ";"Даниил";"Мисюль";"Россия";"74";"6";"244";"односторонний";"40";"";"";"";"";"lok-player-misyul"
"LOK";"Локомотив";"Ярославль";"ПНП";"Илья";"Николаев";"Россия";"73";"2";"39";"двухсторонний";"2";"2";"";"";"";"lok-player-ilya-nikolayev"
"LOK";"Локомотив";"Ярославль";"ВРТ";"Алексей";"Мельничук";"Россия";"72";"6";"92";"односторонний";"15";"15";"";"";"";"goalie-player-alexei-melnichuk"
"LOK";"Локомотив";"Ярославль";"ПНП";"Андрей";"Пустовой";"Россия";"71";"0";"0";"трехсторонний";"0,5";"0,5";"1";"";"";"lok-player-pustovoy"
"LOK";"Локомотив";"Ярославль";"ЗАЩ";"Марк";"Ульев";"Россия";"71";"3";"80";"трехсторонний";"1";"1";"";"";"";"lok-player-ulyev"
"LOK";"Локомотив";"Ярославль";"ПНП";"Вадим";"Дудоров";"Россия";"70";"1";"11";"трехсторонний";"0,5";"";"";"";"";"lok-player-dudorov"
"LOK";"Локомотив";"Ярославль";"ЦТР";"Артем";"Кузин";"Россия";"67";"1";"35";"трехсторонний";"0,9";"0,9";"";"";"";"lok-player-kuzin"
"LDA";"Лада";"Тольятти";"ЦТР";"Райли";"Савчук";"Канада";"76";"1";"68";"односторонний";"30";"";"";"";"";"lada-player-sawchuk"
"LDA";"Лада";"Тольятти";"ЦТР";"Тайлер";"Граовац";"Канада";"76";"4";"229";"односторонний";"20";"";"";"";"";"lada-player-graovac"
"LDA";"Лада";"Тольятти";"ЛНП";"Дмитрий";"Кугрышев";"Россия";"75";"15";"794";"односторонний";"25";"15";"";"";"";"lada-player-kugryshev"
"LDA";"Лада";"Тольятти";"ПНП";"Никита";"Михайлов";"Россия";"75";"7";"287";"односторонний";"25";"25";"";"";"";"lada-player-nikita-mikhailov"
"LDA";"Лада";"Тольятти";"ВРТ";"Никита";"Подскребалин";"Россия";"75";"3";"10";"двухсторонний";"10";"10";"10";"";"";"goalie-player-nikita-podskrebalin"
"LDA";"Лада";"Тольятти";"ЦТР";"Андрей";"Чивилев";"Россия";"74";"8";"304";"односторонний";"30";"30";"";"";"";"lada-player-chivilyov"
"LDA";"Лада";"Тольятти";"ПНП";"Иван";"Романов";"Россия";"74";"5";"182";"односторонний";"7";"7";"";"";"";"lada-player-ivan-romanov"
"LDA";"Лада";"Тольятти";"ПНП";"Никита";"Сетдиков";"Россия";"74";"11";"331";"односторонний";"10";"23";"";"";"";"lada-player-nikita-setdikov"
"LDA";"Лада";"Тольятти";"ПНП";"Андрей";"Алтыбармакян";"Россия";"73";"8";"322";"односторонний";"25";"35";"35";"";"";"lada-player-altybarmakyan"
"LDA";"Лада";"Тольятти";"ЦТР";"Андрей";"Обидин";"Россия";"73";"10";"433";"односторонний";"12";"";"";"";"";"lada-player-obidin"
"LDA";"Лада";"Тольятти";"ЗАЩ";"Колби";"Уильямс";"Канада";"73";"4";"214";"односторонний";"24";"";"";"";"";"lada-player-colby-williams"
"LDA";"Лада";"Тольятти";"ЛНП";"Павел";"Кудрявцев";"Россия";"73";"9";"341";"односторонний";"3";"";"";"";"";"39000000-0000-4000-8000-000000000011"
"LDA";"Лада";"Тольятти";"ЛНП";"Павел";"Гоголев";"Россия";"72";"3";"134";"двухсторонний";"10";"17";"";"";"";"lada-player-gogolev"
"LDA";"Лада";"Тольятти";"ЦТР";"Евгений";"Грошев";"Россия";"71";"3";"121";"двухсторонний";"11";"";"";"";"";"lada-player-evgeny-groshev"
"LDA";"Лада";"Тольятти";"ЦТР";"Иван";"Савчик";"Россия";"71";"3";"169";"односторонний";"5";"5";"";"";"";"lada-player-savchik"
"LDA";"Лада";"Тольятти";"ПНП";"Владислав";"Червоненко";"Россия";"70";"4";"95";"двухсторонний";"11";"";"";"";"";"lada-player-chervonenko"
"LDA";"Лада";"Тольятти";"ЦТР";"Иван";"Зинченко";"Россия";"70";"5";"144";"двухсторонний";"1";"";"";"";"";"39000000-0000-4000-8000-000000000006"
"LDA";"Лада";"Тольятти";"ПНП";"Никита";"Рожков";"Россия";"70";"5";"132";"двухсторонний";"4";"4";"";"";"";"lada-player-nikita-rozhkov"
"LDA";"Лада";"Тольятти";"ЗАЩ";"Даниил";"Бокун";"Беларусь";"69";"6";"212";"односторонний";"12";"";"";"";"";"lada-player-daniil-bokun"
"LDA";"Лада";"Тольятти";"ЗАЩ";"Егор";"Морозов";"Россия";"69";"2";"50";"двухсторонний";"0,5";"1";"1";"";"";"lada-player-yegor-morozov"
"LDA";"Лада";"Тольятти";"ЦТР";"Игорь";"Швырев";"Россия";"69";"8";"184";"односторонний";"18";"";"";"";"";"sochi-player-igor-shvyryov"
"LDA";"Лада";"Тольятти";"ЗАЩ";"Николай";"Макаров";"Россия";"68";"6";"91";"двухсторонний";"10";"15";"";"";"";"lada-player-nikolai-makarov"
"LDA";"Лада";"Тольятти";"ЛНП";"Данила";"Дяденькин";"Россия";"67";"2";"20";"двухсторонний";"1";"1";"1";"";"";"lada-player-dyadenkin"
"LDA";"Лада";"Тольятти";"ЗАЩ";"Максим";"Белоусов";"Россия";"66";"2";"54";"двухсторонний";"2";"2";"";"";"";"lada-player-maxim-belousov"
"LDA";"Лада";"Тольятти";"ВРТ";"Николай";"Мурашов";"Россия";"65";"0";"0";"двухсторонний";"0,5";"0,5";"0,5";"";"";"goalie-player-nikolai-murashov"
"LDA";"Лада";"Тольятти";"ЛНП";"Данил";"Бородин";"Россия";"62";"2";"16";"двухсторонний";"0,5";"0,5";"";"";"";"lada-player-danil-borodin"
"LDA";"Лада";"Тольятти";"ЗАЩ";"Александр";"Лукин";"Россия";"60";"3";"48";"двухсторонний";"0,5";"0,5";"";"";"";"lada-player-alexander-lukin"
"NFK";"Нефтехимик";"Нижнекамск";"ЛНП";"Андрей";"Белозеров";"Россия";"78";"4";"258";"односторонний";"35";"35";"";"";"";"neftekhimik-player-belozyorov"
"NFK";"Нефтехимик";"Нижнекамск";"ЦТР";"Евгений";"Митякин";"Россия";"76";"8";"356";"односторонний";"30";"35";"35";"";"";"neftekhimik-player-mityakin"
"NFK";"Нефтехимик";"Нижнекамск";"ЗАЩ";"Артём";"Сериков";"Россия";"75";"5";"264";"двухсторонний";"17";"22";"";"";"";"neftekhimik-player-serikov"
"NFK";"Нефтехимик";"Нижнекамск";"ЛНП";"Артур";"Тянулин";"Россия";"75";"5";"258";"односторонний";"15";"35";"";"";"";"lada-player-tyanulin"
"NFK";"Нефтехимик";"Нижнекамск";"ПНП";"Герман";"Точилкин";"Россия";"75";"4";"183";"двухсторонний";"5";"15";"";"";"";"neftekhimik-player-tochilkin"
"NFK";"Нефтехимик";"Нижнекамск";"ЦТР";"Никита";"Хоружев";"Россия";"75";"3";"134";"односторонний";"6";"9";"";"";"";"neftekhimik-player-khoruzhev"
"NFK";"Нефтехимик";"Нижнекамск";"ВРТ";"Филипп";"Долганов";"Россия";"75";"4";"145";"односторонний";"25";"30";"";"";"";"goalie-player-filipp-dolganov"
"NFK";"Нефтехимик";"Нижнекамск";"ПНП";"Александр";"Петунин";"Россия";"74";"9";"438";"односторонний";"40";"";"";"";"";"33000000-0000-4000-8000-000000000015"
"NFK";"Нефтехимик";"Нижнекамск";"ПНП";"Дамир";"Жафяров";"Россия";"74";"14";"661";"односторонний";"20";"30";"";"";"";"neftekhimik-player-zhafyarov"
"NFK";"Нефтехимик";"Нижнекамск";"ЗАЩ";"Максим";"Федотов";"Россия";"74";"6";"240";"односторонний";"18";"";"";"";"";"neftekhimik-player-maxim-fedotov"
"NFK";"Нефтехимик";"Нижнекамск";"ЛНП";"Матвей";"Заседа";"Россия";"74";"9";"189";"односторонний";"8";"15";"";"";"";"neftekhimik-player-zaseda"
"NFK";"Нефтехимик";"Нижнекамск";"ЗАЩ";"Владислав";"Еременко";"Беларусь";"73";"7";"282";"односторонний";"20";"";"";"";"";"37000000-0000-4000-8000-000000000006"
"NFK";"Нефтехимик";"Нижнекамск";"ЦТР";"Иван";"Николишин";"Россия";"73";"8";"369";"односторонний";"15";"20";"";"";"";"neftekhimik-player-nikolishin"
"NFK";"Нефтехимик";"Нижнекамск";"ЗАЩ";"Илья";"Пастухов";"Россия";"73";"6";"216";"двухсторонний";"12";"15";"";"";"";"neftekhimik-player-pastukhov"
"NFK";"Нефтехимик";"Нижнекамск";"ЗАЩ";"Динар";"Хафизуллин";"Россия";"72";"17";"736";"односторонний";"32";"";"";"";"";"neftekhimik-player-khafizullin"
"NFK";"Нефтехимик";"Нижнекамск";"ПНП";"Матвей";"Надворный";"Россия";"72";"1";"57";"двухсторонний";"3";"5";"";"";"";"neftekhimik-player-nadvorny"
"NFK";"Нефтехимик";"Нижнекамск";"ЗАЩ";"Никита";"Хлыстов";"Россия";"71";"13";"502";"односторонний";"7";"10";"";"";"";"neftekhimik-player-khlystov"
"NFK";"Нефтехимик";"Нижнекамск";"ЗАЩ";"Семен";"Ручкин";"Россия";"71";"8";"294";"односторонний";"25";"";"";"";"";"admiral-player-ruchkin"
"NFK";"Нефтехимик";"Нижнекамск";"ЗАЩ";"Тимур";"Хайруллин";"Россия";"71";"3";"97";"двухсторонний";"1";"1";"";"";"";"neftekhimik-player-timur-khairullin"
"NFK";"Нефтехимик";"Нижнекамск";"ПНП";"Григорий";"Селезнев";"Россия";"70";"3";"142";"односторонний";"5";"10";"";"";"";"neftekhimik-player-seleznyov"
"NFK";"Нефтехимик";"Нижнекамск";"ЦТР";"Данила";"Квартальнов";"Россия";"70";"8";"233";"двухсторонний";"5";"";"";"";"";"neftekhimik-player-kvartalnov"
"NFK";"Нефтехимик";"Нижнекамск";"ПНП";"Никита";"Попугаев";"Россия";"70";"1";"24";"двухсторонний";"4";"7";"";"";"";"neftekhimik-player-popugayev"
"NFK";"Нефтехимик";"Нижнекамск";"ВРТ";"Ярослав";"Озолин";"Россия";"70";"3";"45";"двухсторонний";"8";"10";"";"";"";"goalie-player-yaroslav-ozolin"
"NFK";"Нефтехимик";"Нижнекамск";"ЗАЩ";"Тимур";"Кол";"Россия";"69";"3";"18";"трехсторонний";"0,5";"";"";"";"";"39000000-0000-4000-8000-000000000009"
"NFK";"Нефтехимик";"Нижнекамск";"ЗАЩ";"Егор";"Юзленко";"Беларусь";"66";"3";"27";"двухсторонний";"0,5";"0,5";"";"";"";"neftekhimik-player-yuzlenko"
"NFK";"Нефтехимик";"Нижнекамск";"ПНП";"Арсен";"Хисамутдинов";"Россия";"62";"5";"50";"двухсторонний";"0,5";"";"";"";"";"neftekhimik-player-khisamutdinov"
"NFK";"Нефтехимик";"Нижнекамск";"ЦТР";"Сергей";"Артемьев";"Россия";"62";"1";"41";"двухсторонний";"1";"";"";"";"";"39000000-0000-4000-8000-000000000002"
"TOR";"Торпедо";"Нижний Новгород";"ЗАЩ";"Богдан";"Конюшков";"Россия";"80";"4";"261";"односторонний";"30";"40";"";"";"";"5b000000-0000-4000-8000-000000000010"
"TOR";"Торпедо";"Нижний Новгород";"ЛНП";"Егор";"Виноградов";"Россия";"78";"5";"198";"односторонний";"10";"15";"";"";"";"5b000000-0000-4000-8000-000000000005"
"TOR";"Торпедо";"Нижний Новгород";"ЗАЩ";"Роберт";"Нарделла";"США";"78";"1";"65";"односторонний";"35";"40";"";"";"";"5b000000-0000-4000-8000-000000000014"
"TOR";"Торпедо";"Нижний Новгород";"ЦТР";"Владимир";"Ткачев";"Россия";"77";"14";"712";"односторонний";"34";"55";"";"";"";"5b000000-0000-4000-8000-000000000021"
"TOR";"Торпедо";"Нижний Новгород";"ПНП";"Владислав";"Фирстов";"Россия";"77";"4";"229";"односторонний";"30";"";"";"";"";"5b000000-0000-4000-8000-000000000022"
"TOR";"Торпедо";"Нижний Новгород";"ВРТ";"Денис";"Костин";"Россия";"77";"11";"199";"односторонний";"30";"45";"50";"";"";"goalie-player-denis-kostin"
"TOR";"Торпедо";"Нижний Новгород";"ЦТР";"Алексей";"Кручинин";"Россия";"76";"15";"575";"односторонний";"25";"25";"";"";"";"5b000000-0000-4000-8000-000000000011"
"TOR";"Торпедо";"Нижний Новгород";"ЗАЩ";"Даниил";"Журавлев";"Россия";"76";"7";"316";"односторонний";"20";"25";"";"";"";"5b000000-0000-4000-8000-000000000009"
"TOR";"Торпедо";"Нижний Новгород";"ЛНП";"Даниил";"Сероух";"Россия";"76";"4";"158";"односторонний";"15";"";"";"";"";"sochi-player-seroukh"
"TOR";"Торпедо";"Нижний Новгород";"ЛНП";"Егор";"Соколов";"Россия";"76";"1";"65";"односторонний";"30";"";"";"";"";"5b000000-0000-4000-8000-000000000020"
"TOR";"Торпедо";"Нижний Новгород";"ЛНП";"Майкл";"Веккьоне";"США";"76";"1";"65";"односторонний";"38";"";"";"";"";"barys-player-vecchione"
"TOR";"Торпедо";"Нижний Новгород";"ЦТР";"Михаил";"Воробьев";"Россия";"76";"8";"363";"односторонний";"55";"";"";"";"";"ska-player-mikhail-vorobyov"
"TOR";"Торпедо";"Нижний Новгород";"ЗАЩ";"Никита";"Камалов";"Россия";"76";"13";"448";"односторонний";"31";"";"";"";"";"severstal-player-kamalov"
"TOR";"Торпедо";"Нижний Новгород";"ЛНП";"Сергей";"Гончарук";"Россия";"76";"7";"359";"односторонний";"30";"";"";"";"";"5b000000-0000-4000-8000-000000000008"
"TOR";"Торпедо";"Нижний Новгород";"ПНП";"Матвей";"Поляков";"Россия";"75";"2";"64";"двухсторонний";"3";"";"";"";"";"ska-player-polyakov"
"TOR";"Торпедо";"Нижний Новгород";"ЦТР";"Павел";"Красковский";"Россия";"75";"13";"587";"односторонний";"55";"";"";"";"";"lok-player-kraskovsky"
"TOR";"Торпедо";"Нижний Новгород";"ПНП";"Шэйн";"Принс";"Беларусь";"75";"8";"351";"односторонний";"17";"";"";"";"";"5b000000-0000-4000-8000-000000000016"
"TOR";"Торпедо";"Нижний Новгород";"ПНП";"Амир";"Гараев";"Россия";"74";"6";"291";"двухсторонний";"4";"";"";"";"";"5b000000-0000-4000-8000-000000000006"
"TOR";"Торпедо";"Нижний Новгород";"ЦТР";"Андрей";"Белевич";"Беларусь";"74";"7";"379";"односторонний";"19";"";"";"";"";"5b000000-0000-4000-8000-000000000003"
"TOR";"Торпедо";"Нижний Новгород";"ЗАЩ";"Антон";"Сизов";"Россия";"74";"10";"359";"односторонний";"27";"27";"";"";"";"5b000000-0000-4000-8000-000000000018"
"TOR";"Торпедо";"Нижний Новгород";"ЛНП";"Игорь";"Гераськин";"Россия";"74";"9";"505";"односторонний";"17";"33";"";"";"";"5b000000-0000-4000-8000-000000000007"
"TOR";"Торпедо";"Нижний Новгород";"ЦТР";"Александр";"Яремчук";"Россия";"73";"10";"311";"односторонний";"26";"35";"";"";"";"5b000000-0000-4000-8000-000000000025"
"TOR";"Торпедо";"Нижний Новгород";"ЛНП";"Никита";"Шавин";"Россия";"73";"4";"148";"двухсторонний";"8";"10";"";"";"";"5b000000-0000-4000-8000-000000000023"
"TOR";"Торпедо";"Нижний Новгород";"ЛНП";"Тимур";"Муханов";"Россия";"73";"4";"162";"трехсторонний";"3";"";"";"";"";"5b000000-0000-4000-8000-000000000013"
"TOR";"Торпедо";"Нижний Новгород";"ЗАЩ";"Рональд";"Брики";"США";"72";"0";"0";"односторонний";"20";"20";"";"";"";"added-player-brickey"
"TOR";"Торпедо";"Нижний Новгород";"ЦТР";"Виктор";"Федоров";"Россия";"70";"1";"13";"трехсторонний";"0,5";"0,5";"1";"";"";"5b000000-0000-4000-8000-000000000026"
"TOR";"Торпедо";"Нижний Новгород";"ПНП";"Глеб";"Пугачев";"Россия";"70";"1";"13";"трехсторонний";"0,5";"0,5";"1";"";"";"5b000000-0000-4000-8000-000000000027"
"TOR";"Торпедо";"Нижний Новгород";"ЦТР";"Кирилл";"Свищев";"Россия";"69";"3";"49";"трехсторонний";"1";"";"";"";"";"5b000000-0000-4000-8000-000000000017"
"TOR";"Торпедо";"Нижний Новгород";"ВРТ";"Дмитрий";"Дагестанский";"Россия";"68";"1";"2";"двухсторонний";"0,5";"0,5";"";"";"";"goalie-player-dmitry-dagestansky"
"TOR";"Торпедо";"Нижний Новгород";"ВРТ";"Дмитрий";"Шугаев";"Россия";"67";"8";"140";"двухсторонний";"5";"5";"";"";"";"goalie-player-dmitry-shugaev"
